State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Value_dollars
TEXAS,48,NORTHERN LOW PLAINS,21,BORDEN,33,CROP TOTALS,"17,039,000"
TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,CROP TOTALS,"19,718,000"
TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,CROP TOTALS,"30,983,000"
TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101,CROP TOTALS,"9,843,000"
TEXAS,48,NORTHERN LOW PLAINS,21,DICKENS,125,CROP TOTALS,"13,284,000"
TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,CROP TOTALS,"13,780,000"
TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,CROP TOTALS,"3,712,000"
TEXAS,48,NORTHERN LOW PLAINS,21,GARZA,169,CROP TOTALS,"16,729,000"
TEXAS,48,NORTHERN LOW PLAINS,21,HALL,191,CROP TOTALS,"45,692,000"
TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,CROP TOTALS,"5,387,000"
TEXAS,48,NORTHERN LOW PLAINS,21,KENT,263,CROP TOTALS,"1,027,000"
TEXAS,48,NORTHERN LOW PLAINS,21,KING,269,CROP TOTALS,"118,000"
TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,CROP TOTALS,"2,420,000"
TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,CROP TOTALS,"8,465,000"
TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,CROP TOTALS,"14,627,000"
TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,CROP TOTALS,"35,658,000"
TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,CROP TOTALS,"10,498,000"
TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,CROP TOTALS,"13,684,000"
TEXAS,48,SOUTH CENTRAL,81,BEE,25,CROP TOTALS,"24,529,000"
TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,CROP TOTALS,"50,560,000"
TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,CROP TOTALS,"22,340,000"
TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,CROP TOTALS,"14,462,000"
TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,CROP TOTALS,"38,853,000"
TEXAS,48,SOUTH CENTRAL,81,COMAL,91,CROP TOTALS,"932,000"
TEXAS,48,SOUTH CENTRAL,81,DE WITT,123,CROP TOTALS,"6,715,000"
TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,CROP TOTALS,"10,677,000"
TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,CROP TOTALS,"4,572,000"
TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,CROP TOTALS,"38,549,000"
TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,CROP TOTALS,"20,677,000"
TEXAS,48,SOUTH CENTRAL,81,HAYS,209,CROP TOTALS,"11,444,000"
TEXAS,48,SOUTH CENTRAL,81,KARNES,255,CROP TOTALS,"11,008,000"
TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,CROP TOTALS,"7,500,000"
TEXAS,48,SOUTH CENTRAL,81,LEE,287,CROP TOTALS,"15,226,000"
TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,CROP TOTALS,"45,838,000"
TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,CROP TOTALS,"20,055,000"
TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,CROP TOTALS,"5,456,000"
TEXAS,48,SOUTH CENTRAL,81,WILSON,493,CROP TOTALS,"12,682,000"
TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,CROP TOTALS,"20,508,000"
TEXAS,48,SOUTH TEXAS,96,BROOKS,47,CROP TOTALS,"257,000"
TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,CROP TOTALS,"2,356,000"
TEXAS,48,SOUTH TEXAS,96,DUVAL,131,CROP TOTALS,"648,000"
TEXAS,48,SOUTH TEXAS,96,FRIO,163,CROP TOTALS,"69,858,000"
TEXAS,48,SOUTH TEXAS,96,JIM HOGG,247,CROP TOTALS,"210,000"
TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,CROP TOTALS,"36,722,000"
TEXAS,48,SOUTH TEXAS,96,KENEDY,261,CROP TOTALS, na
TEXAS,48,SOUTH TEXAS,96,LA SALLE,283,CROP TOTALS,"537,000"
TEXAS,48,SOUTH TEXAS,96,LIVE OAK,297,CROP TOTALS,"5,028,000"
TEXAS,48,SOUTH TEXAS,96,MAVERICK,323,CROP TOTALS,"2,493,000"
TEXAS,48,SOUTH TEXAS,96,MCMULLEN,311,CROP TOTALS,"626,000"
TEXAS,48,SOUTH TEXAS,96,WEBB,479,CROP TOTALS,"430,000"
TEXAS,48,SOUTH TEXAS,96,ZAPATA,505,CROP TOTALS,"436,000"
TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,CROP TOTALS,"23,443,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,ANDREWS,3,CROP TOTALS,"5,128,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,BAILEY,17,CROP TOTALS,"55,082,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,COCHRAN,79,CROP TOTALS,"82,974,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,CROSBY,107,CROP TOTALS,"81,208,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,DAWSON,115,CROP TOTALS,"118,397,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,CROP TOTALS,"177,327,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,CROP TOTALS,"47,444,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,CROP TOTALS,"88,886,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,HOWARD,227,CROP TOTALS,"20,266,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,LAMB,279,CROP TOTALS,"118,672,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,CROP TOTALS,"127,388,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,CROP TOTALS,"106,595,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,MARTIN,317,CROP TOTALS,"52,494,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,MIDLAND,329,CROP TOTALS,"13,013,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,TERRY,445,CROP TOTALS,"114,001,000"
TEXAS,48,SOUTHERN HIGH PLAINS,12,YOAKUM,501,CROP TOTALS,"96,206,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,BAYLOR,23,CROP TOTALS,"6,692,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,CROP TOTALS,"13,354,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,FISHER,151,CROP TOTALS,"26,969,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,HASKELL,207,CROP TOTALS,"37,084,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,CROP TOTALS,"29,853,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,KNOX,275,CROP TOTALS,"13,546,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335,CROP TOTALS,"13,584,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,NOLAN,353,CROP TOTALS,"25,790,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,CROP TOTALS,"31,877,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,SCURRY,415,CROP TOTALS,"24,361,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,STONEWALL,433,CROP TOTALS,"6,878,000"
TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,CROP TOTALS,"11,155,000"
TEXAS,48,TRANS-PECOS,60,BREWSTER,43,CROP TOTALS,"1,031,000"
TEXAS,48,TRANS-PECOS,60,CRANE,103,CROP TOTALS, na
TEXAS,48,TRANS-PECOS,60,CULBERSON,109,CROP TOTALS,"9,462,000"
TEXAS,48,TRANS-PECOS,60,ECTOR,135,CROP TOTALS,"256,000"
TEXAS,48,TRANS-PECOS,60,EL PASO,141,CROP TOTALS,"40,381,000"
TEXAS,48,TRANS-PECOS,60,HUDSPETH,229,CROP TOTALS,"9,814,000"
TEXAS,48,TRANS-PECOS,60,JEFF DAVIS,243,CROP TOTALS, na
TEXAS,48,TRANS-PECOS,60,PECOS,371,CROP TOTALS,"24,371,000"
TEXAS,48,TRANS-PECOS,60,PRESIDIO,377,CROP TOTALS, na
TEXAS,48,TRANS-PECOS,60,REEVES,389,CROP TOTALS,"5,175,000"
TEXAS,48,TRANS-PECOS,60,TERRELL,443,CROP TOTALS,"550,000"
TEXAS,48,TRANS-PECOS,60,WARD,475,CROP TOTALS, na
TEXAS,48,TRANS-PECOS,60,WINKLER,495,CROP TOTALS, na
TEXAS,48,UPPER COAST,90,BRAZORIA,39,CROP TOTALS,"42,731,000"
TEXAS,48,UPPER COAST,90,CALHOUN,57,CROP TOTALS,"21,316,000"
TEXAS,48,UPPER COAST,90,CHAMBERS,71,CROP TOTALS,"11,077,000"
TEXAS,48,UPPER COAST,90,FORT BEND,157,CROP TOTALS,"70,215,000"
TEXAS,48,UPPER COAST,90,GALVESTON,167,CROP TOTALS,"4,488,000"
TEXAS,48,UPPER COAST,90,HARRIS,201,CROP TOTALS,"37,169,000"
TEXAS,48,UPPER COAST,90,JACKSON,239,CROP TOTALS,"67,159,000"
TEXAS,48,UPPER COAST,90,JEFFERSON,245,CROP TOTALS,"17,688,000"
TEXAS,48,UPPER COAST,90,LIBERTY,291,CROP TOTALS,"12,075,000"
TEXAS,48,UPPER COAST,90,MATAGORDA,321,CROP TOTALS,"73,086,000"
TEXAS,48,UPPER COAST,90,ORANGE,361,CROP TOTALS,"1,489,000"
TEXAS,48,UPPER COAST,90,VICTORIA,469,CROP TOTALS,"34,234,000"
TEXAS,48,UPPER COAST,90,WHARTON,481,CROP TOTALS,"179,249,000"
UTAH,49,CENTRAL,50,JUAB,23,CROP TOTALS,"30,741,000"
UTAH,49,CENTRAL,50,MILLARD,27,CROP TOTALS,"85,460,000"
UTAH,49,CENTRAL,50,SANPETE,39,CROP TOTALS,"20,706,000"
UTAH,49,CENTRAL,50,SEVIER,41,CROP TOTALS,"21,528,000"
UTAH,49,CENTRAL,50,UTAH,49,CROP TOTALS,"79,793,000"
UTAH,49,EASTERN,60,CARBON,7,CROP TOTALS,"2,321,000"
UTAH,49,EASTERN,60,DAGGETT,9,CROP TOTALS,"340,000"
UTAH,49,EASTERN,60,DUCHESNE,13,CROP TOTALS,"16,130,000"
UTAH,49,EASTERN,60,EMERY,15,CROP TOTALS,"4,883,000"
UTAH,49,EASTERN,60,GRAND,19,CROP TOTALS,"4,696,000"
UTAH,49,EASTERN,60,SAN JUAN,37,CROP TOTALS,"8,598,000"
UTAH,49,EASTERN,60,SUMMIT,43,CROP TOTALS,"4,099,000"
UTAH,49,EASTERN,60,UINTAH,47,CROP TOTALS,"16,333,000"
UTAH,49,EASTERN,60,WASATCH,51,CROP TOTALS,"1,892,000"
UTAH,49,NORTHERN,10,BOX ELDER,3,CROP TOTALS,"56,906,000"
UTAH,49,NORTHERN,10,CACHE,5,CROP TOTALS,"41,413,000"
UTAH,49,NORTHERN,10,DAVIS,11,CROP TOTALS,"20,241,000"
UTAH,49,NORTHERN,10,MORGAN,29,CROP TOTALS,"2,470,000"
UTAH,49,NORTHERN,10,RICH,33,CROP TOTALS,"3,555,000"
UTAH,49,NORTHERN,10,SALT LAKE,35,CROP TOTALS,"17,052,000"
UTAH,49,NORTHERN,10,TOOELE,45,CROP TOTALS,"6,497,000"
UTAH,49,NORTHERN,10,WEBER,57,CROP TOTALS,"24,734,000"
UTAH,49,SOUTHERN,70,BEAVER,1,CROP TOTALS,"20,061,000"
UTAH,49,SOUTHERN,70,GARFIELD,17,CROP TOTALS,"3,600,000"
UTAH,49,SOUTHERN,70,IRON,21,CROP TOTALS,"54,238,000"
UTAH,49,SOUTHERN,70,KANE,25,CROP TOTALS,"739,000"
UTAH,49,SOUTHERN,70,PIUTE,31,CROP TOTALS,"3,445,000"
UTAH,49,SOUTHERN,70,WASHINGTON,53,CROP TOTALS,"6,463,000"
UTAH,49,SOUTHERN,70,WAYNE,55,CROP TOTALS,"2,022,000"
VERMONT,50,ALL COUNTIES,10,ADDISON,1,CROP TOTALS,"25,415,000"
VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,CROP TOTALS,"10,910,000"
VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,CROP TOTALS,"6,989,000"
VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,CROP TOTALS,"22,333,000"
VERMONT,50,ALL COUNTIES,10,ESSEX,9,CROP TOTALS,"5,047,000"
VERMONT,50,ALL COUNTIES,10,FRANKLIN,11,CROP TOTALS,"38,698,000"
VERMONT,50,ALL COUNTIES,10,GRAND ISLE,13,CROP TOTALS,"3,037,000"
VERMONT,50,ALL COUNTIES,10,LAMOILLE,15,CROP TOTALS,"10,059,000"
VERMONT,50,ALL COUNTIES,10,ORANGE,17,CROP TOTALS,"12,538,000"
VERMONT,50,ALL COUNTIES,10,ORLEANS,19,CROP TOTALS,"12,617,000"
VERMONT,50,ALL COUNTIES,10,RUTLAND,21,CROP TOTALS,"10,331,000"
VERMONT,50,ALL COUNTIES,10,WASHINGTON,23,CROP TOTALS,"9,144,000"
VERMONT,50,ALL COUNTIES,10,WINDHAM,25,CROP TOTALS,"11,369,000"
VERMONT,50,ALL COUNTIES,10,WINDSOR,27,CROP TOTALS,"8,610,000"
VIRGINIA,51,CENTRAL,50,ALBEMARLE,3,CROP TOTALS,"18,862,000"
VIRGINIA,51,CENTRAL,50,AMELIA,7,CROP TOTALS,"9,247,000"
VIRGINIA,51,CENTRAL,50,AMHERST,9,CROP TOTALS,"3,517,000"
VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,CROP TOTALS,"3,319,000"
VIRGINIA,51,CENTRAL,50,BEDFORD,19,CROP TOTALS,"8,439,000"
VIRGINIA,51,CENTRAL,50,BUCKINGHAM,29,CROP TOTALS,"6,822,000"
VIRGINIA,51,CENTRAL,50,CAMPBELL,31,CROP TOTALS,"6,524,000"
VIRGINIA,51,CENTRAL,50,CAROLINE,33,CROP TOTALS,"21,938,000"
VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41,CROP TOTALS,"2,900,000"
VIRGINIA,51,CENTRAL,50,CUMBERLAND,49,CROP TOTALS,"4,078,000"
VIRGINIA,51,CENTRAL,50,FLUVANNA,65,CROP TOTALS,"3,895,000"
VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,CROP TOTALS,"4,531,000"
VIRGINIA,51,CENTRAL,50,GREENE,79,CROP TOTALS,"1,795,000"
VIRGINIA,51,CENTRAL,50,HANOVER,85,CROP TOTALS,"41,250,000"
VIRGINIA,51,CENTRAL,50,HENRICO,87,CROP TOTALS,"7,108,000"
VIRGINIA,51,CENTRAL,50,LOUISA,109,CROP TOTALS,"7,290,000"
VIRGINIA,51,CENTRAL,50,NELSON,125,CROP TOTALS,"22,185,000"
VIRGINIA,51,CENTRAL,50,ORANGE,137,CROP TOTALS,"87,851,000"
VIRGINIA,51,CENTRAL,50,POWHATAN,145,CROP TOTALS,"2,542,000"
VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,CROP TOTALS,"2,662,000"
VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,CROP TOTALS,"4,369,000"
VIRGINIA,51,EASTERN,60,ACCOMACK,1,CROP TOTALS,"46,913,000"
VIRGINIA,51,EASTERN,60,CHARLES CITY,36,CROP TOTALS, na
VIRGINIA,51,EASTERN,60,ESSEX,57,CROP TOTALS,"19,840,000"
VIRGINIA,51,EASTERN,60,GLOUCESTER,73,CROP TOTALS,"9,358,000"
VIRGINIA,51,EASTERN,60,JAMES CITY,95,CROP TOTALS,"1,897,000"
VIRGINIA,51,EASTERN,60,KING AND QUEEN,97,CROP TOTALS,"13,884,000"
VIRGINIA,51,EASTERN,60,KING GEORGE,99,CROP TOTALS,"11,337,000"
VIRGINIA,51,EASTERN,60,KING WILLIAM,101,CROP TOTALS,"12,483,000"
VIRGINIA,51,EASTERN,60,LANCASTER,103,CROP TOTALS,"5,101,000"
VIRGINIA,51,EASTERN,60,MATHEWS,115,CROP TOTALS,"2,092,000"
VIRGINIA,51,EASTERN,60,MIDDLESEX,119,CROP TOTALS,"8,525,000"
VIRGINIA,51,EASTERN,60,NEW KENT,127,CROP TOTALS,"4,780,000"
VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,CROP TOTALS,"67,901,000"
VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133,CROP TOTALS,"17,212,000"
VIRGINIA,51,EASTERN,60,RICHMOND,159,CROP TOTALS,"16,024,000"
VIRGINIA,51,EASTERN,60,WESTMORELAND,193,CROP TOTALS, na
VIRGINIA,51,EASTERN,60,YORK,199,CROP TOTALS,"1,135,000"
VIRGINIA,51,NORTHERN,20,CLARKE,43,CROP TOTALS,"6,759,000"
VIRGINIA,51,NORTHERN,20,CULPEPER,47,CROP TOTALS,"31,404,000"
VIRGINIA,51,NORTHERN,20,FAIRFAX,59,CROP TOTALS,"1,011,000"
VIRGINIA,51,NORTHERN,20,FAUQUIER,61,CROP TOTALS,"21,932,000"
VIRGINIA,51,NORTHERN,20,FREDERICK,69,CROP TOTALS,"24,611,000"
VIRGINIA,51,NORTHERN,20,LOUDOUN,107,CROP TOTALS,"30,890,000"
VIRGINIA,51,NORTHERN,20,MADISON,113,CROP TOTALS,"11,247,000"
VIRGINIA,51,NORTHERN,20,PAGE,139,CROP TOTALS,"6,331,000"
VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,CROP TOTALS,"7,097,000"
VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,CROP TOTALS,"5,116,000"
VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,CROP TOTALS,"54,341,000"
VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,CROP TOTALS,"20,174,000"
VIRGINIA,51,NORTHERN,20,STAFFORD,179,CROP TOTALS,"3,835,000"
VIRGINIA,51,NORTHERN,20,WARREN,187,CROP TOTALS,"2,125,000"
VIRGINIA,51,SOUTHEASTERN,90,BRUNSWICK,25,CROP TOTALS,"16,567,000"
VIRGINIA,51,SOUTHEASTERN,90,CHESAPEAKE CITY,550,CROP TOTALS,"29,513,000"
VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53,CROP TOTALS,"21,946,000"
VIRGINIA,51,SOUTHEASTERN,90,GREENSVILLE,81,CROP TOTALS,"19,088,000"
VIRGINIA,51,SOUTHEASTERN,90,ISLE OF WIGHT,93,CROP TOTALS,"39,774,000"
VIRGINIA,51,SOUTHEASTERN,90,MECKLENBURG,117,CROP TOTALS,"45,002,000"
VIRGINIA,51,SOUTHEASTERN,90,PRINCE GEORGE,149,CROP TOTALS,"8,772,000"
VIRGINIA,51,SOUTHEASTERN,90,SOUTHAMPTON,175,CROP TOTALS,"61,846,000"
VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800,CROP TOTALS,"45,239,000"
VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,CROP TOTALS, na
VIRGINIA,51,SOUTHEASTERN,90,SUSSEX,183,CROP TOTALS, na
VIRGINIA,51,SOUTHEASTERN,90,VIRGINIA BEACH CITY,810,CROP TOTALS,"12,461,000"
VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,CROP TOTALS,"9,810,000"
VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,CROP TOTALS,"17,041,000"
VIRGINIA,51,SOUTHERN,80,HALIFAX,83,CROP TOTALS,"16,356,000"
VIRGINIA,51,SOUTHERN,80,HENRY,89,CROP TOTALS,"2,270,000"
VIRGINIA,51,SOUTHERN,80,LUNENBURG,111,CROP TOTALS,"13,335,000"
VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,CROP TOTALS,"3,971,000"
VIRGINIA,51,SOUTHERN,80,PATRICK,141,CROP TOTALS,"7,338,000"
VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,CROP TOTALS,"29,897,000"
VIRGINIA,51,SOUTHWESTERN,70,BLAND,21,CROP TOTALS,"2,259,000"
VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,CROP TOTALS,"238,000"
VIRGINIA,51,SOUTHWESTERN,70,CARROLL,35,CROP TOTALS,"13,665,000"
VIRGINIA,51,SOUTHWESTERN,70,DICKENSON,51,CROP TOTALS,"99,000"
VIRGINIA,51,SOUTHWESTERN,70,FLOYD,63,CROP TOTALS,"16,285,000"
VIRGINIA,51,SOUTHWESTERN,70,GILES,71,CROP TOTALS,"1,329,000"
VIRGINIA,51,SOUTHWESTERN,70,GRAYSON,77,CROP TOTALS,"10,672,000"
VIRGINIA,51,SOUTHWESTERN,70,LEE,105,CROP TOTALS,"3,973,000"
VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,CROP TOTALS,"7,335,000"
VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,CROP TOTALS,"11,835,000"
VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,CROP TOTALS,"2,635,000"
VIRGINIA,51,SOUTHWESTERN,70,SCOTT,169,CROP TOTALS,"3,848,000"
VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,CROP TOTALS,"3,176,000"
VIRGINIA,51,SOUTHWESTERN,70,TAZEWELL,185,CROP TOTALS,"2,105,000"
VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,CROP TOTALS,"8,374,000"
VIRGINIA,51,SOUTHWESTERN,70,WISE,195,CROP TOTALS,"789,000"
VIRGINIA,51,SOUTHWESTERN,70,WYTHE,197,CROP TOTALS,"5,517,000"
VIRGINIA,51,WESTERN,40,ALLEGHANY,5,CROP TOTALS,"809,000"
VIRGINIA,51,WESTERN,40,AUGUSTA,15,CROP TOTALS,"37,519,000"
VIRGINIA,51,WESTERN,40,BATH,17,CROP TOTALS,"1,675,000"
VIRGINIA,51,WESTERN,40,BOTETOURT,23,CROP TOTALS,"4,049,000"
VIRGINIA,51,WESTERN,40,CRAIG,45,CROP TOTALS,"844,000"
VIRGINIA,51,WESTERN,40,HIGHLAND,91,CROP TOTALS,"1,721,000"
VIRGINIA,51,WESTERN,40,ROANOKE,161,CROP TOTALS,"1,714,000"
VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,CROP TOTALS,"5,243,000"
WASHINGTON,53,CENTRAL,20,BENTON,5,CROP TOTALS,"769,417,000"
WASHINGTON,53,CENTRAL,20,CHELAN,7,CROP TOTALS,"255,551,000"
WASHINGTON,53,CENTRAL,20,KITTITAS,37,CROP TOTALS,"63,681,000"
WASHINGTON,53,CENTRAL,20,KLICKITAT,39,CROP TOTALS,"80,720,000"
WASHINGTON,53,CENTRAL,20,OKANOGAN,47,CROP TOTALS,"297,672,000"
WASHINGTON,53,CENTRAL,20,YAKIMA,77,CROP TOTALS,"1,417,026,000"
WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,CROP TOTALS,"259,825,000"
WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,CROP TOTALS,"179,578,000"
WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,CROP TOTALS,"469,031,000"
WASHINGTON,53,EAST CENTRAL,50,GRANT,25,CROP TOTALS,"1,479,604,000"
WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,CROP TOTALS,"119,129,000"
WASHINGTON,53,NORTHEAST,30,FERRY,19,CROP TOTALS, na
WASHINGTON,53,NORTHEAST,30,PEND OREILLE,51,CROP TOTALS,"2,241,000"
WASHINGTON,53,NORTHEAST,30,SPOKANE,63,CROP TOTALS,"97,489,000"
WASHINGTON,53,NORTHEAST,30,STEVENS,65,CROP TOTALS,"12,013,000"
WASHINGTON,53,SOUTHEAST,90,ASOTIN,3,CROP TOTALS,"7,548,000"
WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,CROP TOTALS,"26,531,000"
WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,CROP TOTALS,"31,836,000"
WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,CROP TOTALS, na
WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,CROP TOTALS,"259,640,000"
WASHINGTON,53,WESTERN,10,CLALLAM,9,CROP TOTALS,"5,093,000"
WASHINGTON,53,WESTERN,10,CLARK,11,CROP TOTALS,"19,873,000"
WASHINGTON,53,WESTERN,10,COWLITZ,15,CROP TOTALS,"10,019,000"
WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,CROP TOTALS,"17,570,000"
WASHINGTON,53,WESTERN,10,ISLAND,29,CROP TOTALS,"2,986,000"
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CROP TOTALS,"2,153,000"
WASHINGTON,53,WESTERN,10,KING,33,CROP TOTALS,"90,640,000"
WASHINGTON,53,WESTERN,10,KITSAP,35,CROP TOTALS,"4,836,000"
WASHINGTON,53,WESTERN,10,LEWIS,41,CROP TOTALS,"35,620,000"
WASHINGTON,53,WESTERN,10,MASON,45,CROP TOTALS,"2,711,000"
WASHINGTON,53,WESTERN,10,PACIFIC,49,CROP TOTALS,"7,257,000"
WASHINGTON,53,WESTERN,10,PIERCE,53,CROP TOTALS,"29,425,000"
WASHINGTON,53,WESTERN,10,SAN JUAN,55,CROP TOTALS,"2,414,000"
WASHINGTON,53,WESTERN,10,SKAGIT,57,CROP TOTALS,"191,167,000"
WASHINGTON,53,WESTERN,10,SKAMANIA,59,CROP TOTALS,"1,642,000"
WASHINGTON,53,WESTERN,10,SNOHOMISH,61,CROP TOTALS,"76,454,000"
WASHINGTON,53,WESTERN,10,THURSTON,67,CROP TOTALS,"56,283,000"
WASHINGTON,53,WESTERN,10,WAHKIAKUM,69,CROP TOTALS,"556,000"
WASHINGTON,53,WESTERN,10,WHATCOM,73,CROP TOTALS,"154,002,000"
WEST VIRGINIA,54,EASTERN,60,BERKELEY,3,CROP TOTALS,"18,698,000"
WEST VIRGINIA,54,EASTERN,60,GRANT,23,CROP TOTALS,"1,733,000"
WEST VIRGINIA,54,EASTERN,60,GREENBRIER,25,CROP TOTALS,"4,177,000"
WEST VIRGINIA,54,EASTERN,60,HAMPSHIRE,27,CROP TOTALS,"5,062,000"
WEST VIRGINIA,54,EASTERN,60,HARDY,31,CROP TOTALS,"5,420,000"
WEST VIRGINIA,54,EASTERN,60,JEFFERSON,37,CROP TOTALS,"17,810,000"
WEST VIRGINIA,54,EASTERN,60,MINERAL,57,CROP TOTALS,"3,190,000"
WEST VIRGINIA,54,EASTERN,60,MONROE,63,CROP TOTALS,"3,579,000"
WEST VIRGINIA,54,EASTERN,60,MORGAN,65,CROP TOTALS,"2,568,000"
WEST VIRGINIA,54,EASTERN,60,PENDLETON,71,CROP TOTALS,"2,732,000"
WEST VIRGINIA,54,EASTERN,60,POCAHONTAS,75,CROP TOTALS,"1,941,000"
WEST VIRGINIA,54,EASTERN,60,RANDOLPH,83,CROP TOTALS,"2,533,000"
WEST VIRGINIA,54,EASTERN,60,SUMMERS,89,CROP TOTALS,"1,364,000"
WEST VIRGINIA,54,EASTERN,60,TUCKER,93,CROP TOTALS,"577,000"
WEST VIRGINIA,54,NORTHWEST,20,BARBOUR,1,CROP TOTALS,"2,034,000"
WEST VIRGINIA,54,NORTHWEST,20,BROOKE,9,CROP TOTALS,"584,000"
WEST VIRGINIA,54,NORTHWEST,20,DODDRIDGE,17,CROP TOTALS,"844,000"
